dropoff_longitude,dropoff_latitude
-73.98154499999998,40.732628
-73.98146699999998,40.768163
-73.958605,40.717129
-73.98667399999998,40.728208
-74.00819,40.734077
-73.95922299999998,40.809203
-74.001102,40.726601
-73.976822,40.739375
-73.98485499999998,40.737124
-73.974063,40.778645
-73.980558,40.737632
-74.00112699999998,40.731863
-73.982043,40.753715
-74.00253999999998,40.718743
-73.965991,40.752995
-73.97994199999998,40.780567
-74.002403,40.720023
-73.991843,40.727233
-74.01533999999998,40.715573
-73.871339,40.774344
-73.975891,40.732616
-73.98318899999998,40.751248
-73.979935,40.78809
-74.015282,40.708459
-73.956871,40.766968
-73.942907,40.785688
-73.941705,40.824485
-73.95207999999998,40.773211
-73.965038,40.764697
-73.991476,40.733939
-74.005142,40.741065
-74.005722,40.733068
-73.981297,40.751447
0.0,0.0
-73.996643,40.733908
-74.002125,40.72313
-73.959704,40.770344
-74.00132999999998,40.685944
0.0,0.0
-73.984617,40.725815
-73.99441899999998,40.720448
-73.96158,40.774009
-73.985077,40.729089
-73.929688,40.751984
-73.954632,40.774852
-73.98447899999998,40.732175
-73.935714,40.809239
-73.96277499999998,40.770398
-73.969046,40.753433
-73.96023499999998,40.673043
-73.97604,40.745758
-74.007515,40.705425
-73.97397499999998,40.75373
-73.988892,40.739603
-74.00566899999998,40.709358
-74.01052799999998,40.704822
-73.96737299999998,40.771796
-73.986239,40.765708
-73.98071899999998,40.727136
-73.991107,40.749869
-73.96612,40.677066
-73.99036499999998,40.751402
-73.98241199999998,40.736884
-73.988907,40.748423
-73.97887699999998,40.76683
-73.95553099999998,40.773328
-73.956894,40.727035
-73.99207199999998,40.738899
-73.96756899999998,40.787627
-73.968086,40.741649
-73.989496,40.76363
-73.96167199999998,40.774151
-73.86278199999998,40.901544
-73.977704,40.687556
-73.99425999999998,40.746173
-73.99731,40.738433
-73.97549499999998,40.741087
-73.97891199999998,40.736298
-73.982459,40.778
-73.976798,40.775156
-73.993447,40.757262
-73.97998699999998,40.781213
-73.99409799999998,40.745962
-73.97946799999998,40.752009
-73.89440899999998,40.766011
-73.98596,40.762235
-73.99167699999998,40.744302
-73.97922699999998,40.724284
-73.98499599999998,40.768944
-73.992666,40.720016
-73.95455699999998,40.733095
-73.851355,40.724309
-73.995033,40.750088
-73.995095,40.749977
-73.991507,40.735011
-73.874233,40.739471
-73.954103,40.770478
-74.0026,40.677163
-73.98225499999998,40.674168
-73.998475,40.721248
-73.956636,40.775413
-73.993447,40.696446
-73.99165499999998,40.738728
-73.98217599999998,40.778582
-73.98999999999998,40.75045
-73.978638,40.744865
-74.007576,40.742927
-73.988629,40.737351
-73.910516,40.889505
-73.973175,40.753082
-73.998367,40.729477
-73.95712799999998,40.688733
-73.975916,40.749293
-73.98887899999998,40.741371
-73.986766,40.75714
-73.991206,40.749885
-73.98084799999998,40.729845
-73.984313,40.739327
-73.99701899999998,40.662556
-73.995677,40.744287
-73.983856,40.767046
-73.97672199999998,40.747611
-73.988923,40.727103
-73.945707,40.820104
-73.96707,40.694254
-73.987115,40.7223
-74.008317,40.748874
-73.951372,40.682442
-73.98527099999998,40.737661
-73.987819,40.710769
-73.981903,40.730915
-73.991196,40.747119
-73.96208799999998,40.779273
-73.98791199999998,40.727058
-73.94897899999998,40.781632
-73.968355,40.765672
-73.996716,40.737326
-73.958206,40.760706
-73.967556,40.784678
-73.98527799999998,40.717761
-73.95218199999998,40.78135
-74.00862999999998,40.716387
-73.965252,40.800233
-73.984981,40.692505
-73.964039,40.754721
-73.97378999999998,40.791704
-73.948592,40.796573
-73.974013,40.744062
-73.969047,40.803894
-73.922078,40.763398
-73.892117,40.743285
-73.98674,40.755887
-73.981933,40.74643
-73.94686299999998,40.72735
0.0,0.0
-74.006957,40.716003
0.0,0.0
-73.986536,40.761583
-73.988603,40.73419
-73.98982599999998,40.752203
-73.982577,40.774012
-73.947963,40.679557
-73.985335,40.758162
-73.94744,40.782813
-73.988816,40.747857
-73.983101,40.731543
-73.995872,40.749534
-73.97228599999998,40.748518
-73.98119099999998,40.764021
-73.998548,40.734033
-73.995687,40.721815
-73.98608299999998,40.722353
0.0,0.0
-73.968771,40.801371
-73.988381,40.764449
-74.00291699999998,40.760677
-74.003304,40.735398
-73.988431,40.723439
-73.992064,40.743649
-73.99468,40.750648
-74.014442,40.715765
-73.973917,40.744
-74.01729,40.641868
-73.987283,40.776301
-73.961357,40.759982
-74.001918,40.72281
-73.948867,40.806692
-73.980373,40.74649
-73.981274,40.781135
-73.99227299999998,40.722475
-73.938421,40.751948
-73.972541,40.786261
-73.968187,40.757925
-74.001793,40.733623
-74.003319,40.74378
-73.98291299999998,40.677771
0.0,0.0
-73.99084399999998,40.765589
-73.970703,40.748012
-73.969398,40.75623
-73.980461,40.753124
-73.98313299999998,40.728364
-74.002808,40.760512
-73.966656,40.78879
-73.95693099999998,40.769284
-73.969532,40.761271
-73.980305,40.783043
-73.95135,40.771817
-73.98945899999998,40.734111
-73.99786899999998,40.725689
-73.973979,40.756665
-73.992913,40.729911
-73.966313,40.761518
-73.9954,40.732647
-73.982004,40.729352
-74.177604,40.694379
-73.989309,40.760384
-73.951857,40.776246
-73.790402,40.643986
-73.986852,40.73299
-74.003544,40.743414
-73.92622799999998,40.763795
-73.99038899999998,40.719431
-73.985393,40.731916
-74.00627,40.743809
-73.991192,40.743961
-73.96059599999998,40.778097
-74.015721,40.708238
-73.98240699999998,40.775204
-73.985106,40.732256
-73.83708,40.721385
-73.994355,40.732332
-73.98305499999998,40.74778
-73.986924,40.733171
-73.941496,40.680548
-73.99254399999998,40.735729
-73.977345,40.753406
-73.996635,40.748022
-74.00673899999998,40.706687
-73.95223699999998,40.766177
-73.947685,40.775075
-73.952291,40.7099
-73.99244299999998,40.720726
-73.98263199999998,40.767032
-74.007833,40.732755
-73.959852,40.776107
-73.983239,40.755278
-73.986101,40.726486
-73.99165399999998,40.727049
-73.953399,40.758105
-73.98217099999998,40.740449
-73.98885699999998,40.774017
-73.955595,40.777932
-73.962244,40.774567
-73.98455,40.764856
-73.99367599999998,40.727447
-73.974479,40.74989
-73.98106699999998,40.753211
-73.971452,40.686367
-73.97667699999998,40.732531
-73.982679,40.727964
-73.98756199999998,40.686404
-73.988651,40.716595
-73.987166,40.771181
0.0,0.0
-73.946071,40.779876
-73.99067499999998,40.720611
-73.99507099999998,40.72151
-73.965992,40.754383
-73.722127,40.613797
-73.97706499999998,40.783642
-73.98575599999998,40.719572
-73.960228,40.715257
-73.962179,40.716174
-73.971323,40.753509
-73.969637,40.754183
-73.96040499999998,40.770223
-73.982664,40.780677
-73.99491899999998,40.761091
-73.952583,40.768964
-73.977073,40.756593
-73.99623099999998,40.731877
-73.979197,40.742395
-74.00207799999998,40.726381
-73.984983,40.729091
-73.99272,40.735686
-73.99667499999998,40.725622
-73.97888399999998,40.751012
-73.984623,40.736691
-73.852112,40.726098
-73.97924899999998,40.764427
-73.980553,40.761491
-74.013783,40.714622
-73.948383,40.773328
-73.955842,40.781078
-73.98124799999998,40.764213
-74.008132,40.709585
-73.999031,40.732459
-74.00079499999998,40.746382
-73.975587,40.782061
-73.993183,40.76273
-73.993671,40.75691
-73.983006,40.751341
-73.992697,40.749263
-73.963683,40.810208
-73.975333,40.731278
-73.99673799999998,40.747733
-74.003853,40.737526
-74.009973,40.74768
-73.986742,40.738055
-74.010902,40.713303
-74.005555,40.725613
-73.991755,40.743494
-73.965102,40.772425
-73.981212,40.754632
-73.977835,40.759912
-74.009122,40.708834
-73.985887,40.76261
-73.981277,40.778333
-73.976639,40.754248
-73.993521,40.739935
-73.981485,40.779827
-73.91094699999998,40.759382
-73.96563399999998,40.757827
-73.965163,40.755195
-73.95153399999998,40.781166
-73.95174699999998,40.781903
-73.96575799999998,40.687337
-73.9817,40.778439
-73.94744199999998,40.78021
-73.991066,40.720916
-73.99185199999998,40.73944
-73.987993,40.747964
-73.96294899999998,40.805092
-73.971412,40.797951
-73.982721,40.757202
-73.985808,40.744237
-73.97074,40.692878
-73.98153,40.776012
-73.948192,40.741343
-73.97453299999998,40.755724
-73.960448,40.763883
-73.99056199999998,40.756924
-73.972542,40.7571
-73.984888,40.758951
-73.97634399999998,40.728693
-73.961701,40.798479
-74.005662,40.735163
-73.964566,40.773082
-73.945738,40.827645
-73.978795,40.783162
-73.989052,40.752985
-73.872749,40.774468
-73.99278599999998,40.719861
-73.991645,40.738776
-74.00524299999998,40.741183
-73.97924299999998,40.749423
-73.989045,40.72436
-73.994326,40.731034
-73.98791699999998,40.76472
-73.98672999999998,40.74925
-73.979827,40.746667
-73.985057,40.736472
-74.002993,40.740018
-73.955853,40.763725
-73.984708,40.720356
-74.005168,40.746483
-73.996885,40.742525
-73.976764,40.757652
-73.98007,40.760947
-74.004407,40.747526
-73.952374,40.774724
-73.980924,40.737785
-73.99857299999998,40.74507
-73.99149099999998,40.683869
-73.987977,40.686595
-73.986186,40.683389
-73.958672,40.630848
-73.98035,40.743357
-73.989368,40.723069
-73.98553599999998,40.738228
-74.01061699999998,40.717928
-73.963981,40.758705
-73.95526099999998,40.708317
-73.98101099999998,40.742844
-73.977107,40.764746
-73.960541,40.768146
-73.97344099999998,40.763364
-74.007216,40.720566
-73.937743,40.851918
-73.956075,40.773857
-73.96571299999998,40.803823
-73.96357999999998,40.776899
-73.952798,40.791598
-74.01091599999998,40.721472
-74.004355,40.747549
-73.98471,40.719738
-73.983828,40.744922
-73.95111799999998,40.776833
-74.00467,40.748634
-73.954356,40.787122
-74.001091,40.736824
-73.94352,40.801148
-73.97148199999998,40.79129
-74.000883,40.741798
-74.00359799999998,40.736566
-73.97437399999998,40.790108
-73.954744,40.714717
-73.977923,40.765548
-73.98205,40.749202
-74.000411,40.761696
-74.007963,40.717223
-73.978267,40.778005
-73.972611,40.79571
-73.98066,40.721665
-73.97721699999998,40.714063
-73.984459,40.758073
-73.99458,40.750468
-74.00460099999998,40.744704
-73.975239,40.792485
-73.9495,40.78487
-73.990798,40.753812
-73.994355,40.740488
-73.95479,40.767288
-74.005532,40.748259
-73.98462999999998,40.742624
-74.00346399999998,40.723884
-73.983091,40.767725
-73.990099,40.713063
-73.99550399999998,40.748882
-74.00592,40.740057
-73.99277999999998,40.742745
-74.01125299999998,40.709089
-73.955218,40.773538
-74.010014,40.73467
-73.979634,40.788783
-74.008491,40.746505
-73.968646,40.759281
-73.99993399999998,40.747972
-74.006032,40.740228
-74.004974,40.731446
-73.984181,40.764831
-73.93724299999998,40.792034
-74.00079599999998,40.727476
-73.996305,40.725405
-73.966448,40.621167
-73.95692599999998,40.802406
-73.95715,40.768233
-73.97938,40.7497
-73.97637799999998,40.777242
-73.97843799999998,40.751318
-73.954525,40.781705
-73.990178,40.773196
-74.01703,40.715561
-73.944979,40.779255
0.0,0.0
-73.974749,40.621598
-73.97141399999998,40.766332
-73.977761,40.72999
-73.97143599999998,40.794985
-73.975756,40.67471
-73.975651,40.74464
-73.98312699999998,40.719131
-74.003236,40.724119
-74.004812,40.748038
-73.978291,40.766484
-73.95814199999998,40.743562
-73.96047199999998,40.775612
-73.979529,40.669451
-73.95919399999998,40.780424
-73.99183499999998,40.726673
-73.94955,40.784647
-73.98873299999998,40.778585
-73.96593,40.748552
-73.985387,40.687111
0.0,0.0
-73.968157,40.755517
-73.98693799999998,40.759041
-73.977603,40.779132
-74.00856,40.732937
-73.981176,40.733975
-73.816756,40.727454
-74.07154699999998,40.724515
-73.946775,40.776667
-73.998548,40.745194
-73.91229099999998,40.776392
-73.977742,40.763419
-73.874233,40.739471
-73.97872599999998,40.740751
-73.971213,40.79275
-74.004354,40.738041
-74.01663,40.709242
-73.957812,40.770275
-74.001315,40.734539
-74.015974,40.717715
-73.97345099999998,40.763969
-73.976298,40.760311
-73.984795,40.756408
-74.005967,40.724545
-74.00531599999998,40.728238
-73.992208,40.742597
-73.95420699999998,40.76413
-73.988482,40.740963
-73.970563,40.758642
0.0,0.0
-73.99023099999998,40.692473
-73.98434,40.767332
-73.97709399999998,40.750027
-74.004647,40.727023
-74.008421,40.719904
-73.99670999999998,40.763483
-73.99232999999998,40.737605
-73.953226,40.785966
-73.956327,40.788601
0.0,0.0
-73.97202799999998,40.763634
-73.99083799999998,40.755871
-73.971698,40.765367
-74.00575,40.750058
-73.98204099999998,40.7661
-74.00134799999998,40.739323
-73.976673,40.787662
-73.944353,40.809178
-73.979292,40.74433
-73.98819799999998,40.720935
-74.00263699999998,40.760711
-73.93635399999998,40.629964
-73.982538,40.780185
-73.979078,40.762203
-74.0069,40.718924
0.0,0.0
-73.873135,40.774277
-73.967574,40.767867
-73.952718,40.772183
-73.981837,40.728669
-73.997005,40.744878
-74.00229899999998,40.686119
-73.940094,40.707682
-73.97985699999998,40.739452
-73.94287,40.704614
-73.943498,40.70205
-73.975797,40.76558
-73.954392,40.685223
-73.993251,40.700465
-73.996543,40.736364
-74.008915,40.70433
-73.973037,40.760407
-73.953309,40.694958
-73.99276,40.768482
-74.00528099999998,40.740045
-73.978313,40.764748
-74.00015999999998,40.682589
0.0,0.0
-73.948706,40.620968
-73.98753399999998,40.760254
-74.01646499999998,40.71648
-74.00357599999998,40.751542
-73.957767,40.717765
-73.992247,40.742642
0.0,0.0
-74.005441,40.738931
-73.98914999999998,40.718564
-74.00279899999998,40.74974
-73.96880299999998,40.678016
-73.94166699999998,40.807017
-73.787778,40.714787
-73.96093999999998,40.650193
-73.96026399999998,40.652632
-73.998237,40.717917
0.0,0.0
-73.976974,40.748587
-73.978391,40.752645
-73.953755,40.765028
-73.94481899999998,40.779038
-74.00969999999998,40.73462
-73.98858199999998,40.746958
-74.00543299999998,40.745093
-73.98220499999998,40.776291
-73.982146,40.772227
-73.980395,40.770084
-74.001222,40.734588
0.0,0.0
-73.99095199999998,40.755237
-73.98681399999998,40.7223
-73.96433399999998,40.761398
-73.939741,40.790104
-73.98292999999998,40.761547
-73.955912,40.767013
-73.977914,40.725328
-74.003237,40.749092
-73.981612,40.743727
-73.99517799999998,40.749734
-73.963352,40.75863
-73.992087,40.764027
-73.95587,40.782233
-73.990071,40.756562
-73.989283,40.774406
-73.96093999999998,40.772193
-74.001018,40.739022
-73.989518,40.762675
-73.95649199999998,40.784285
-73.951893,40.809107
-73.982365,40.768308
0.0,0.0
-73.99443999999998,40.750248
-73.963364,40.769218
-74.014893,40.71412
-74.001067,40.72759
-73.959021,40.68527
-74.00664899999998,40.735752
-73.997425,40.722071
-74.002986,40.734106
-73.97855,40.724322
-73.99857299999998,40.733221
-73.97659,40.751573
-73.918159,40.745946
-73.960341,40.781513
-73.956833,40.766638
-73.98533399999998,40.747954
-73.92115599999998,40.882288
-73.952954,40.773285
-73.96041099999998,40.761988
-73.977912,40.783808
-73.875206,40.73845
-73.97713899999998,40.759115
-73.99328199999998,40.756112
-73.976353,40.765382
-73.996713,40.686233
-73.95261399999998,40.778125
-73.997247,40.762311
-73.982684,40.767765
-73.990657,40.761721
-73.95398799999998,40.774817
-73.98155099999998,40.744138
-73.70772499999998,40.730254
-74.00432499999998,40.740529
-73.956665,40.748141
-73.941748,40.823212
-73.94936,40.774924
-73.954795,40.777549
-74.001115,40.73159
-73.95590199999998,40.764093
-73.956412,40.769602
-73.988905,40.744915
-73.95945899999998,40.773494
-73.98341499999998,40.734583
-73.99110899999998,40.727453
-74.002447,40.746112
-73.958471,40.772879
-73.965243,40.710522
-73.967797,40.75983
-73.981009,40.680669
-74.008335,40.736198
-73.990948,40.742153
-73.97537199999998,40.717909
-73.974179,40.747525
-73.945729,40.632407
0.0,0.0
-74.009231,40.70455
-73.99839199999998,40.744344
-73.97832699999998,40.67208
-73.883283,40.767913
-73.987288,40.748747
-73.954383,40.726537
-73.961229,40.709573
-73.988847,40.748331
-74.005401,40.719959
-73.988653,40.774189
-73.972667,40.75272
-73.952122,40.778389
-73.96231899999998,40.763394
-73.98199099999998,40.771899
-73.98742199999998,40.722428
-73.983089,40.756587
-73.985478,40.747402
-73.94833199999998,40.774438
-73.986903,40.766783
-73.990706,40.751385
-73.99223999999998,40.725709
0.0,0.0
-73.98313,40.767696
-73.945902,40.782751
-73.97395,40.751319
-73.996257,40.747812
-73.963791,40.772731
-73.99346,40.722325
-73.943314,40.686299
-73.96646,40.762052
-73.985425,40.744665
-73.86253999999998,41.071847
-73.97936199999998,40.749389
-73.991347,40.753839
-73.954113,40.726727
-73.986725,40.730005
-73.992531,40.724913
-73.980883,40.680874
-73.997459,40.719491
-74.001643,40.748295
-73.94900199999998,40.743291
-73.983906,40.747371
-73.971264,40.751261
-73.57022499999998,40.779776
-73.960626,40.767102
-73.96067399999998,40.777998
-73.971593,40.782129
-73.985876,40.735383
-74.00520199999998,40.748189
-73.947862,40.712718
-73.938901,40.714578
0.0,0.0
-73.93908299999998,40.802571
-73.986469,40.72885
-74.005627,40.738645
-73.92198,40.767252
-73.97359,40.673705
-73.983051,40.722903
-74.005702,40.720172
-73.997574,40.746515
-73.951884,40.782201
-74.00346999999998,40.683803
-73.98698299999998,40.748044
-74.009744,40.704961
-73.95022799999998,40.783105
-73.98996699999998,40.756081
-73.95752899999998,40.769364
-73.978344,40.789105
-74.01244099999998,40.706968
-73.96311199999998,40.762356
-73.994808,40.722866
-73.950376,40.783459
-73.987913,40.759391
-73.998028,40.686841
-73.99701799999998,40.726871
-73.991246,40.723162
-73.992401,40.73051
-73.953513,40.767298
-74.014222,40.716909
-73.98201799999998,40.766816
-73.987515,40.780554
-73.98134,40.680133
-73.982178,40.740415
-73.94452099999998,40.814534
-73.978204,40.77724
-73.95574899999998,40.686377
-73.987172,40.767655
-74.004046,40.733425
-73.99794699999998,40.745072
-73.992585,40.758299
-73.97600099999998,40.783883
-73.95258,40.776528
-73.971446,40.695619
-73.98403299999998,40.746417
-73.853621,40.722008
-73.98134899999998,40.68027
-73.99297699999998,40.737081
0.0,0.0
-73.99274,40.701067
-73.983974,40.737656
-73.992856,40.724004
-73.99137399999998,40.723391
-73.97153299999998,40.782432
-73.98054999999998,40.743377
-73.99181299999998,40.722283
-73.971523,40.749587
-73.980053,40.783602
-74.00878799999998,40.712301
-73.967578,40.760518
-73.992299,40.719695
-73.991387,40.770952
-73.991102,40.750368
-74.00903099999998,40.707359
-73.94758799999998,40.775365
-73.977452,40.780257
-73.952625,40.778192
-73.97853,40.7412
-73.959438,40.774408
-73.9974,40.722177
-73.98834499999998,40.748933
-73.966927,40.763787
0.0,0.0
-73.97902899999998,40.788508
-73.993851,40.724705
-74.00550699999998,40.739805
-73.985648,40.763207
-73.975646,40.791272
-74.007256,40.707162
-73.92247299999998,40.622653
-73.99387799999998,40.697707
-73.964802,40.755658
-73.979095,40.789477
-73.916103,40.83382
-73.989456,40.732703
-73.988016,40.749706
-73.948717,40.783007
-73.986255,40.729743
-74.00765,40.725685
-73.968152,40.76302
-73.986241,40.748347
-73.99095699999998,40.751198
-74.006729,40.731502
-74.002027,40.733023
-73.99632599999998,40.760923
-73.954108,40.772014
-74.00637899999998,40.73345
-73.948839,40.784929
-73.96377599999998,40.766147
-73.98716,40.742163
-74.002635,40.73418
-73.947242,40.714332
-73.915637,40.761762
-74.00004,40.719148
-73.987808,40.724398
-73.968035,40.756341
-73.963859,40.678001
-73.95433199999998,40.776415
-73.987159,40.729929
-74.00997099999998,40.721707
-73.958831,40.771518
-73.961239,40.768912
-73.990853,40.755039
-73.96499199999998,40.692007
-73.95708,40.769622
-74.001486,40.736245
-73.956877,40.659997
-73.98294799999998,40.737895
-73.98195699999998,40.749617
-74.014883,40.709501
0.0,0.0
-73.967115,40.763846
-73.992115,40.749568
-73.977846,40.763
-73.986652,40.742583
-73.978446,40.741294
-73.982746,40.777075
-73.995917,40.732335
-73.97443,40.760138
-74.009898,40.734638
-73.97588899999998,40.776334
-74.006196,40.743957
-73.965241,40.769161
-73.95575499999998,40.770452
-74.010091,40.672007
-73.980973,40.779607
-74.00335,40.724154
-73.984206,40.724087
-73.99611199999998,40.739648
-73.982031,40.771115
-73.98944199999998,40.751673
0.0,0.0
-73.986491,40.758894
-73.97320499999998,40.677929
-73.998326,40.743766
-74.00560799999998,40.733892
-74.005232,40.755094
-73.954829,40.820185
-73.96194,40.671701
-73.987851,40.779472
-73.95941999999998,40.776868
-73.994591,40.721081
-73.940021,40.707624
-73.957178,40.664851
-73.993858,40.722921
-73.89235399999998,40.750992
-73.993296,40.694561
-73.972153,40.763338
-73.988364,40.758677
-73.94637,40.835131
-74.013793,40.709456
-73.990813,40.766143
-73.999487,40.719308
-73.939425,40.815867
-74.00668299999998,40.735742
-73.982382,40.770716
-73.979382,40.65769
-73.995062,40.755701
-73.975645,40.786798
-73.986979,40.770041
-73.99163199999998,40.749358
-73.993027,40.734882
-74.006192,40.736997
-73.981913,40.754882
-73.991369,40.750655
-73.945947,40.77884
-73.988416,40.758817
-74.006765,40.730437
-74.00436399999998,40.74247
-73.980374,40.770256
-73.97548,40.760646
-73.937503,40.693781
-73.946764,40.837344
-73.99505999999998,40.760162
-73.962486,40.763231
-73.995742,40.721778
0.0,0.0
-73.953001,40.774907
-73.957768,40.761574
-74.01615599999998,40.716285
-73.953265,40.780023
-73.98834999999998,40.769477
-73.981267,40.68027
-73.96627499999998,40.791415
-73.99787,40.735394
-73.99076599999998,40.75556
-73.977377,40.781058
-73.994358,40.735385
-73.949968,40.716383
-73.96868999999998,40.760664
-73.998765,40.742248
-73.968877,40.754419
-74.025047,40.750778
-73.995288,40.72212
-73.99674799999998,40.693497
-73.99675999999998,40.749078
-73.924251,40.690533
-73.974845,40.72994
-73.98202399999998,40.66626
-73.94513499999998,40.773423
-73.99177,40.714854
-73.982254,40.782902
-73.97139799999998,40.7481
-73.992125,40.731003
-74.00642899999998,40.740469
-73.993667,40.741643
-73.957971,40.763639
-73.966038,40.795034
-73.991522,40.764625
-73.949458,40.773688
-73.99129399999998,40.72336
-73.968151,40.770859
-73.966271,40.773355
-74.00315999999998,40.744271
-73.96377599999998,40.803056
-73.979076,40.777402
-74.04376399999998,40.716789
-73.955347,40.78122
-73.994685,40.753708
-73.956861,40.775322
-73.98265,40.767258
-73.98468699999998,40.780053
-73.974109,40.752122
-73.98589,40.743915
-73.9957,40.76452
-73.95775299999998,40.761453
-73.991158,40.765656
-73.93967,40.853115
-73.999657,40.685556
-73.976673,40.759319
-73.955354,40.785678
0.0,0.0
-73.97835399999998,40.78653
-73.97230399999998,40.763172
-73.987775,40.745743
-73.993588,40.721731
-73.951474,40.774219
-73.968044,40.689001
-73.991872,40.748626
-73.98528799999998,40.779015
-73.97704799999998,40.761213
-73.958848,40.763771
-74.016119,40.714787
-74.007097,40.734368
-73.99812199999998,40.720198
-73.968145,40.80055
-73.978886,40.764124
-73.95561399999998,40.768261
-73.939593,40.79019
-73.978268,40.751037
-73.94338399999998,40.810598
-74.000549,40.742973
-73.96434,40.71242
-73.904309,40.857542
-73.98979699999998,40.738759
-73.94614699999998,40.818869
-73.95836799999998,40.819713
-73.96817,40.788071
-74.00508,40.749867
-73.976298,40.744856
-73.95583999999998,40.782117
-73.972583,40.762152
-73.95058,40.785818
-73.97678,40.744397
-73.98356699999998,40.726123
-73.995609,40.748326
-73.984853,40.769168
-73.973791,40.7647
-73.97853499999998,40.745064
-74.00632799999998,40.743792
-73.987649,40.724736
-73.98619999999998,40.730537
-73.966243,40.795705
-74.01080399999998,40.713048
-73.98147899999998,40.774049
-73.988247,40.720197
-73.96842499999998,40.707287
-73.977697,40.749747
-73.994263,40.724854
-73.94762799999998,40.776145
-73.976173,40.748256
-74.013249,40.708873
-74.000162,40.646244
-73.9876,40.750641
-73.97780299999998,40.74641
-73.95109499999998,40.771063
-73.946747,40.775652
-73.96044999999998,40.761961
-73.980879,40.732338
-73.95962199999998,40.771145
-73.95365099999998,40.778386
-73.998535,40.728448
-73.991415,40.749118
-74.010238,40.707495
-73.95964399999998,40.778866
-73.97613,40.786193
-74.01573299999998,40.717624
-73.97289399999998,40.684172
-73.98420199999998,40.738461
-73.98878,40.741097
-73.989057,40.763689
-73.982225,40.721728
-73.996324,40.691553
-73.973342,40.786996
-73.988917,40.726909
-74.01794099999998,40.709519
-73.99177299999998,40.726988
-73.97661499999998,40.78231
-73.95411,40.766454
-73.99401799999998,40.678241
-74.001377,40.734758
-73.97808899999998,40.751206
-73.993385,40.751974
-73.95588499999998,40.782968
0.0,0.0
-73.986062,40.67742
-73.983872,40.727105
-73.97870399999998,40.752466
-73.956153,40.804827
-74.005154,40.73331
-73.935896,40.795221
-73.98804099999998,40.720817
-74.004399,40.71703
-73.99157099999998,40.727594
-73.999048,40.760952
-73.979771,40.726783
-73.972818,40.754509
-73.991618,40.66316
-73.995361,40.723291
-73.965607,40.773231
-73.94838699999998,40.780665
-73.993018,40.736827
-73.983456,40.745139
-73.99086599999998,40.758824
-73.97719999999998,40.776896
-73.95622899999998,40.775133
-74.002047,40.737793
-73.98199099999998,40.773214
-73.980134,40.764805
-73.9948,40.739901
-73.99097,40.750812
-73.95198499999998,40.779315
-73.98393,40.77125
-73.995334,40.744346
-73.980721,40.751676
-73.95728699999998,40.778785
-73.988718,40.722412
-73.98193899999998,40.778002
-73.977377,40.792105
-74.008667,40.718923
-73.975798,40.733391
-73.98838399999998,40.753513
-73.975937,40.782103
-73.971072,40.759194
-73.991211,40.69995
-73.956761,40.768288
-73.956525,40.775764
-73.977585,40.76512
-73.781211,40.763819
-73.98421999999998,40.779783
-73.992783,40.75308
-73.949515,40.770026
-73.9346,40.685175
-73.95359999999998,40.806747
-73.956686,40.819106
-73.97916399999998,40.749505
-73.997819,40.71974
-73.95402,40.821329
-74.00455499999998,40.616208
-73.989659,40.746539
-73.97074499999998,40.761361
-73.951752,40.766395
-73.980737,40.734174
-73.958787,40.780789
-73.98111299999998,40.773772
-73.957918,40.76781
-73.92204099999998,40.774369
-73.96349399999998,40.793681
-73.995731,40.733417
-73.983238,40.745558
-73.980895,40.786975
-74.001322,40.717685
-73.96626399999998,40.753792
-74.006119,40.739423
-74.01098299999998,40.7162
-74.02776299999998,40.63382
0.0,0.0
-73.98972999999998,40.750486
-73.94691,40.779019
-73.981812,40.77333
-73.9684,40.755037
-73.980394,40.740869
-73.952172,40.786341
-73.98409499999998,40.743887
-73.990392,40.766363
-74.00099299999998,40.731652
-73.97029999999998,40.793762
-74.00449899999998,40.740738
-73.984109,40.721575
-73.987392,40.726932
-73.983619,40.755778
-73.954858,40.780795
-73.99138499999998,40.727082
-73.997371,40.722316
-74.002807,40.760548
-73.97560199999998,40.754488
-73.996657,40.763015
-74.00135899999998,40.731843
-73.982327,40.748675
-73.954761,40.773296
-73.995568,40.723405
-74.00584499999998,40.728762
-73.995557,40.740107
-73.98026299999998,40.757495
-73.972835,40.764502
-73.95874,40.779136
-73.98763099999998,40.750264
-74.008114,40.739206
-73.956951,40.776384
-73.992073,40.72621
-73.966784,40.757217
-73.929917,40.75883
-73.946357,40.76605
-73.99242099999998,40.743314
-73.956306,40.767015
-73.96165899999998,40.765207
-74.003251,40.747337
-73.98234999999998,40.780794
-73.773561,40.705825
-74.004025,40.736131
-73.998558,40.745178
-73.99355,40.745753
-73.964484,40.753866
-74.005447,40.739258
-73.96582999999998,40.762472
-74.00273699999998,40.723382
-73.978403,40.777375
-73.97765599999998,40.777962
-73.96438499999998,40.79232
-73.950764,40.77167
-73.95884499999998,40.761666
-73.992365,40.756358
-73.98259,40.76353
-73.987059,40.733375
-73.991449,40.750185
-73.961813,40.776202
-73.99234099999998,40.739501
-73.870968,40.723646
-73.97692399999998,40.785886
-73.957362,40.763463
-73.96259,40.720816
-73.99229099999998,40.743691
-73.97307499999998,40.755042
-73.951566,40.77443
-74.001346,40.736304
-73.979127,40.727893
-74.00119599999998,40.729017
-73.955893,40.781744
-73.99794199999998,40.756384
